dizi	1216819	5999
diþ	1222818	6223
do	1229041	2222
dok	1231263	2436
dokt	1233699	6175
don	1239874	3907
dor	1243781	4688
dos	1248469	3683
dot	1252152	4624
doð	1256776	3912
dra	1260688	4006
dreç	1264694	7373
drip	1272067	3051
du	1275118	2708
dub	1277826	3263
duk	1281089	2200
dul	1283289	2649
dum	1285938	3628
dut	1289566	4896
duç	1294462	5279
dî	1299741	4272
dö	1304013	2226
dön	1306239	5239
dört	1311478	6493
döv	1317971	4583
dü	1322554	2640
dük	1325194	4096
dül	1329290	3999
düm	1333289	4624
dün	1337913	4776
dür	1342689	2115
düz	1344804	3887
düþ	1348691	3816
dý	1352507	2151
dým	1354658	3434
dýn	1358092	3496
dýr	1361588	3128
dýz	1364716	4138
dýð	1368854	4349
dýþ	1373203	4243
dýþý	1377446	6043
e	1383489	2397
eb	1385886	2820
ec	1388706	4136
ed	1392842	3892
ef	1396734	2764
eg	1399498	3752
eh	1403250	2424
ej	1405674	4544
ek	1410218	4216
ekip	1414434	5286
eks	1419720	2856
el	1422576	3380
em	1425956	2848
emb	1428804	3112
emp	1431916	3319
en	1435235	3480
enf	1438715	3132
ep	1441847	4008
er	1445855	4000
es	1449855	4408
eski	1454263	6127
esp	1460390	3936
et	1464326	3720
ev	1468046	3608
evç	1471654	6190
ey	1477844	3568
ez	1481412	3728
eç	1485140	4312
eð	1489452	3992
eðe	1493444	5134
eþ	1498578	4576
eþit	1503154	5886
f	1509040	2934
fa	1511974	2252
fab	1514226	2917
fah	1517143	4064
fal	1521207	3535
far	1524742	2951
fark	1527693	4351
fat	1532044	6219
faul	1538263	5310
faz	1543573	3056
fe	1546629	2400
fel	1549029	4416
felç	1553445	7039
fen	1560484	3648
fer	1564132	3044
fet	1567176	4382
fey	1571558	2455
fi	1574013	2488
fib	1576501	2551
fiil	1579052	5528
fik	1584580	4264
fil	1588844	3303
film	1592147	4510
fing	1596657	4686
fit	1601343	5471
fizm	1606814	6560
fið	1613374	2963
flaþ	1616337	6287
flit	1622624	5886
flâ	1628510	2457
flâþ	1630967	6287
flö	1637254	3530
flör	1640784	4390
flü	1645174	2776
fo	1647950	2548
fol	1650498	2752
folk	1653250	5327
fon	1658577	4119
for	1662696	2119
form	1664815	5283
fors	1670098	3582
fran	1673680	3974
fre	1677654	2782
fu	1680436	2608
fun	1683044	3712
fur	1686756	5695
fus	1692451	5728
fut	1698179	3567
fuz	1701746	3906
fâ	1705652	2832
fâl	1708484	3535
fî	1712019	5243
fö	1717262	2552
fön	1719814	3723
för	1723537	3856
fü	1727393	2056
füj	1729449	5696
fül	1735145	3904
für	1739049	3254
füz	1742303	3376
fý	1745679	3967
fýn	1749646	2876
fýr	1752522	2296
fýs	1754818	2012
g	1756830	982
ga	1757812	2998
gan	1760810	3680
gar	1764490	5376
gas	1769866	4733
gasp	1774599	8672
gat	1783271	5632
gay	1788903	5136
gayr	1794039	8576
gaz	1802615	2421
gazm	1805036	6608
ge	1811644	2541
gel	1814185	3165
gen	1817350	3703
genç	1821053	6184
ger	1827237	4670
geç	1831907	3559
gi	1835466	2446
gibi	1837912	4879
gil	1842791	2375
gin	1845166	3052
ginç	1848218	5424
gir	1853642	4294
giy	1857936	5645
giz	1863581	3464
giþ	1867045	5023
gli	1872068	2525
glo	1874593	2674
glob	1877267	3459
glü	1880726	2704
go	1883430	2560
gol	1885990	4998
gor	1890988	3182
gorn	1894170	6304
gos	1900474	4713
gra	1905187	3421
graf	1908608	3870
gre	1912478	3732
grev	1916210	4646
gri	1920856	3625
gro	1924481	2927
gru	1927408	3699
grup	1931107	5279
gu	1936386	2592
gud	1938978	3973
gun	1942951	3823
gur	1946774	2870
gut	1949644	3416
gâ	1953060	2864
gâh	1955924	4327
gân	1960251	5084
gâr	1965335	4960
gî	1970295	4128
gö	1974423	2372
göl	1976795	4007
gön	1980802	3472
gönç	1984274	6486
gör	1990760	3743
göre	1994503	4758
gös	1999261	3228
göt	2002489	4895
göv	2007384	4634
göz	2012018	4624
göç	2016642	5119
gû	2021761	2375
gûþ	2024136	5504
gü	2029640	2439
gücü	2032079	6329
gül	2038408	3584
güm	2041992	3937
gün	2045929	3472
gür	2049401	4182
güt	2053583	4135
güya	2057718	5709
güç	2063427	4264
gý	2067691	2472
gýrç	2070163	7368
gýç	2077531	5752
h	2083283	1811
ha	2085094	2648
haf	2087742	2800
hak	2090542	3906
hal	2094448	3106
halk	2097554	5335
ham	2102889	3127
han	2106016	3290
har	2109306	3359
harç	2112665	6527
has	2119192	3469
hat	2122661	3296
havk	2125957	5088
hawk	2131045	5088
hay	2136133	4167
he	2140300	2607
hece	2142907	7344
hem	2150251	4864
hen	2155115	4529
henk	2159644	7136
hep	2166780	4160
her	2170940	4152
hert	2175092	3935
het	2179027	5350
hey	2184377	3384
hi	2187761	2912
hid	2190673	3105
hij	2193778	3376
hik	2197154	3199
hil	2200353	3955
him	2204308	3042
hin	2207350	3195
hip	2210545	3880
hir	2214425	3903
his	2218328	3624
hit	2221952	4208
hiz	2226160	2807
hiç	2228967	4848
hiþ	2233815	2848
hiþt	2236663	6263
ho	2242926	3196
hod	2246122	3260
hol	2249382	3158
hor	2252540	2985
hors	2255525	4608
hot	2260133	5228
hoþ	2265361	3998
hoþt	2269359	6816
hris	2276175	3271
hu	2279446	2525
hum	2281971	4529
hur	2286500	2833
hâ	2289333	3063
hâd	2292396	4990
hâl	2297386	4750
hî	2302136	4724
hîm	2306860	4143
hö	2311003	2278
hös	2313281	3462
höst	2316743	5751
hü	2322494	2672
hün	2325166	3712
hür	2328878	4368
hüs	2333246	3055
hý	2336301	2462
hýd	2338763	1422
hým	2340185	5632
hýn	2345817	3611
hýnk	2349428	6671
hýr	2356099	5344
hýrs	2361443	5295
hýs	2366738	3584
hýz	2370322	3086
i	2373408	2432
ib	2375840	3384
ic	2379224	4064
id	2383288	4080
if	2387368	3276
ig	2390644	3600
ih	2394244	3288
ij	2397532	4584
ik	2402116	3664
iki	2405780	4916
il	2410696	3076
ile	2413772	3696
ilk	2417468	4944
im	2422412	3256
imza	2425668	8896
in	2434564	3488
ip	2438052	3784
ir	2441836	4208
irs	2446044	3950
is	2449994	3584
ise	2453578	4736
it	2458314	3952
iv	2462266	3664
iy	2465930	3728
iyi	2469658	4349
iz	2474007	3680
izm	2477687	4808
iç	2482495	4360
için	2486855	5040
ið	2491895	3968
iþ	2495863	4048
iþte	2499911	5792
j	2505703	1868
ja	2507571	3965
jan	2511536	4681
jans	2516217	8365
je	2524582	3864
jek	2528446	3984
jen	2532430	5262
jer	2537692	5023
ji	2542715	3984
jik	2546699	4192
jim	2550891	4188
jo	2555079	4200
john	2559279	5359
jon	2564638	5472
ju	2570110	3952
jul	2574062	4176
jur	2578238	4687
jö	2582925	3896
jön	2586821	3958
jör	2590779	5399
jü	2596178	3632
jüp	2599810	4832
jüs	2604642	3279
jý	2607921	3728
k	2611649	1223
ka	2612872	2556
kabz	2615428	6975
kad	2622403	3511
kah	2625914	3624
kal	2629538	3840
kalp	2633378	6144
kan	2639522	2746
kap	2642268	2404
kar	2644672	3232
kas	2647904	3527
kast	2651431	4672
kat	2656103	2956
kav	2659059	3644
kavt	2662703	7243
kay	2669946	3047
kaç	2672993	4926
ke	2677919	2716
kek	2680635	5004
kel	2685639	4991
kem	2690630	4863
ken	2695493	4192
ker	2699685	4630
kes	2704315	4671
ket	2708986	4160
kev	2713146	3471
key	2716617	3376
kez	2719993	3767
keþ	2723760	3200
ki	2726960	3048
kih	2730008	3953
kil	2733961	3440
kim	2737401	3115
kin	2740516	3632
kip	2744148	4496
kir	2748644	4088
kis	2752732	3808
kit	2756540	5087
kiz	2761627	5144
klas	2766771	6368
kli	2773139	2940
klo	2776079	2883
klâ	2778962	2983
ko	2781945	3029
kol	2784974	3244
komp	2788218	3486
kon	2791704	2869
kond	2794573	4040
kong	2798613	3846
kont	2802459	3921
kop	2806380	2718
kor	2809098	3390
kork	2812488	4696
kort	2817184	8496
koy	2825680	3715
koz	2829395	3008
koç	2832403	4832
kra	2837235	2691
kre	2839926	3184
krep	2843110	3872
kri	2846982	3027
krip	2850009	3136
kriz	2853145	5920
kro	2859065	2887
kru	2861952	2845
kse	2864797	3614
ksi	2868411	3535
ku	2871946	2395
kub	2874341	3911
kud	2878252	2616
kuf	2880868	2614
kuk	2883482	3116
kul	2886598	4596
kum	2891194	3406
kun	2894600	4944
kung	2899544	6238
kup	2905782	2680
kur	2908462	3219
kus	2911681	4239
kut	2915920	3102
kuv	2919022	2363
kâ	2921385	3275
kâh	2924660	3999
kâl	2928659	4848
kâlp	2933507	6144
kâm	2939651	4767
kân	2944418	6014
kâr	2950432	4143
kât	2954575	4199
kî	2958774	4707
kö	2963481	2493
köf	2965974	3269
köh	2969243	4064
kök	2973307	7008
köl	2980315	3392
köp	2983707	3424
kör	2987131	2944
köy	2990075	4200
köð	2994275	3712
köþ	2997987	5855
köþk	3003842	6127
kû	3009969	3845
kûm	3013814	4432
kûn	3018246	4944
kûr	3023190	5920
kût	3029110	5664
kü	3034774	3192
küf	3037966	3200
kük	3041166	4006
kül	3045172	2868
kün	3048040	3848
kür	3051888	3115
kürt	3055003	5424
küs	3060427	4559
küt	3064986	3520
ký	3068506	2352
kýb	3070858	2391
kýf	3073249	3615
kýh	3076864	2848
kýl	3079712	4535
kým	3084247	3037
kýn	3087284	4576
kýp	3091860	4408
kýr	3096268	1864
kýrp	3098132	4287
kýs	3102419	2840
kýsa	3105259	4925
kýt	3110184	3471
kýz	3113655	3872
kýþ	3117527	5376
l	3122903	2463
la	3125366	2210
lab	3127576	2415
lah	3129991	3400
lak	3133391	2795
lal	3136186	4092
lam	3140278	3487
lan	3143765	3792
lar	3147557	4520
las	3152077	2785
lat	3154862	4248
lav	3159110	2929
lay	3162039	3887
laç	3165926	4767
lað	3170693	3740
laþ	3174433	3399
le	3177832	2736
leb	3180568	3598
leg	3184166	3296
lek	3187462	3519
leks	3190981	5120
lekt	3196101	3520
lel	3199621	2959
lem	3202580	3560
len	3206140	4336
lep	3210476	3824
ler	3214300	4600
lert	3218900	4254
let	3223154	4648
ley	3227802	4439
leyh	3232241	6335
lez	3238576	3360
leþ	3241936	3294
li	3245230	2836
lig	3248066	4951
lik	3253017	3728
lil	3256745	3192
lim	3259937	3311
lin	3263248	3028
ling	3266276	4704
lip	3270980	3360
lir	3274340	3552
lira	3277892	5515
lirt	3283407	4799
lis	3288206	4112
lise	3292318	7326
list	3299644	5742
liz	3305386	3323
liþ	3308709	3034
lo	3311743	3422
log	3315165	4959
loj	3320124	4863
lop	3324987	4402
lot	3329389	5600
loz	3334989	3741
loð	3338730	3546
lu	3342276	2502
luc	3344778	3328
luk	3348106	3396
lul	3351502	6240
lum	3357742	3515
lun	3361257	3573
lur	3364830	4016
luy	3368846	2968
luþ	3371814	4424
lâ	3376238	3336
lâb	3379574	2415
lâf	3381989	4448
lâh	3386437	3497
lâj	3389934	6990
lâk	3396924	5902
lâks	3402826	5792
lâl	3408618	4092
lâm	3412710	3881
lân	3416591	3607
lâr	3420198	5288
lârm	3425486	5108
lâs	3430594	4482
lât	3435076	6912
lâv	3441988	4767
lâz	3446755	5888
lâç	3452643	5359
lâð	3458002	3852
lî	3461854	4592
lö	3466446	3268
löl	3469714	4840
lör	3474554	4766
lû	3479320	3268
lûk	3482588	4221
lûl	3486809	6240
lûm	3493049	5230
lûp	3498279	5728
lûr	3504007	6063
lût	3510070	4736
lûz	3514806	5725
lûç	3520531	6208
lûð	3526739	4528
lü	3531267	2898
lüf	3534165	3072
lük	3537237	4640
lüks	3541877	7296
lül	3549173	3379
lüm	3552552	3664
lünç	3556216	6110
lüp	3562326	4328
lüv	3566654	2778
lüç	3569432	6208
lý	3575640	2283
lýk	3577923	3880
lým	3581803	2900
lýn	3584703	3695
lýt	3588398	3760
lýþ	3592158	4127
m	3596285	1856
ma	3598141	2842
mad	3600983	5082
maf	3606065	2992
mah	3609057	3120
mak	3612177	4664
mal	3616841	4428
man	3621269	4192
mar	3625461	2852
mart	3628313	5392
mas	3633705	4960
mavi	3638665	8279
may	3646944	3592
maz	3650536	3488
maç	3654024	5551
mað	3659575	4869
me	3664444	2459
meb	3666903	4480
mec	3671383	3848
med	3675231	3272
mef	3678503	3805
meh	3682308	2844
mek	3685152	4051
mel	3689203	3989
mem	3693192	3848
men	3697040	3718
mer	3700758	4002
mes	3704760	3580
mesh	3708340	7008
met	3715348	3932
mev	3719280	3600
mey	3722880	3520
mez	3726400	3648
mi	3730048	2800
mik	3732848	4055
mil	3736903	3384
mim	3740287	4304
min	3744591	3632
mir	3748223	4503
mis	3752726	3264
misk	3755990	7488
mit	3763478	4096
miz	3767574	3384
miç	3770958	5424
miþ	3776382	4383
mo	3780765	3723
mok	3784488	2912
mon	3787400	4535
mor	3791935	2934
morf	3794869	6464
morg	3801333	6485
mos	3807818	2896
mu	3810714	3198
muf	3813912	2168
muh	3816080	3175
mul	3819255	4974
mum	3824229	5829
mun	3830058	3853
mur	3833911	4136
mus	3838047	2660
mut	3840707	3568
muz	3844275	5623
muð	3849898	5008
muþ	3854906	3632
mâ	3858538	5168
mâl	3863706	4059
mâni	3867765	8032
mî	3875797	3528
mö	3879325	3356
möl	3882681	3659
mör	3886340	3496
mü	3889836	3030
müd	3892866	2751
müj	3895617	4640
mülk	3900257	6496
müm	3906753	3632
mün	3910385	3808
mür	3914193	4479
müs	3918672	3632
müt	3922304	2979
müz	3925283	3052
müþ	3928335	3488
mý	3931823	3216
mýg	3935039	4145
mýk	3939184	4012
mýn	3943196	3275
mýþ	3946471	4590
n	3951061	2096
na	3953157	2632
nah	3955789	4670
nak	3960459	3856
nal	3964315	3592
nam	3967907	5305
nan	3973212	4168
nap	3977380	4224
nar	3981604	3272
narh	3984876	5584
nas	3990460	3849
nat	3994309	4056
nav	3998365	2961
ne	4001326	3088
nec	4004414	2958
nefs	4007372	7934
neft	4015306	7333
nek	4022639	4344
nel	4026983	3976
nem	4030959	4261
nen	4035220	3722
ner	4038942	3384
net	4042326	5122
nev	4047448	4487
ney	4051935	4015
nez	4055950	3920
neþ	4059870	5120
ni	4064990	3424
nik	4068414	3624
nil	4072038	3153
nim	4075191	3488
nin	4078679	3896
nis	4082575	3119
nist	4085694	5521
nit	4091215	4992
niy	4096207	3704
niz	4099911	4592
nizm	4104503	7886
niþ	4112389	4080
no	4116469	3672
nok	4120141	3142
nom	4123283	6191
nons	4129474	7230
nor	4136704	3240
nos	4139944	4023
not	4143967	5471
noz	4149438	5918
nu	4155356	3356
num	4158712	4326
nun	4163038	3472
nur	4166510	4064
nut	4170574	4862
nuç	4175436	4124
nuþ	4179560	2536
nâ	4182096	3921
nâr	4186017	7104
nî	4193121	4558
nö	4197679	3512
nöl	4201191	3854
nör	4205045	4115
nü	4209160	3024
nük	4212184	3091
nül	4215275	3440
nün	4218715	3368
nür	4222083	5328
nüt	4227411	7136
nüz	4234547	3560
ný	4238107	2704
nýf	4240811	2264
nýk	4243075	3944
ným	4247019	3304
nýn	4250323	2972
nýr	4253295	2296
nýt	4255591	4325
nýz	4259916	3470
o	4263386	2988
ob	4266374	2848
oc	4269222	4144
od	4273366	4208
of	4277574	3516
og	4281090	4104
oh	4285194	2704
ohm	4287898	5187
oj	4293085	4832
ok	4297917	3848
ol	4301765	3316
olan	4305081	5387
om	4310468	3460
omb	4313928	4158
on	4318086	3836
onun	4321922	4112
op	4326034	3712
or	4329746	2993
ort	4332739	5920
os	4338659	4031
ot	4342690	3904
ov	4346594	3872
oy	4350466	3744
oz	4354210	3808
oç	4358018	4024
oð	4362042	3632
oþ	4365674	3712
p	4369386	1210
pa	4370596	2432
pak	4373028	5423
palm	4378451	6093
pan	4384544	4136
par	4388680	3240
para	4391920	4368
pas	4396288	4800
pay	4401088	3387
pe	4404475	2484
ped	4406959	2568
pej	4409527	5357
pek	4414884	4895
pen	4419779	5664
per	4425443	4247
pes	4429690	5576
pet	4435266	2633
pey	4437899	3636
pi	4441535	2336
pil	4443871	3200
pis	4447071	5152
pit	4452223	3779
pla	4456002	2726
plan	4458728	4726
ple	4463454	2328
pli	4465782	4128
plâ	4469910	2726
plân	4472636	4726
plü	4477362	2242
po	4479604	2944
pol	4482548	6112
pon	4488660	4584
por	4493244	4272
port	4497516	5902
pos	4503418	3167
post	4506585	4173
pot	4510758	6112
poz	4516870	5630
poð	4522500	3720
pra	4526220	3287
pre	4529507	2965
priz	4532472	6560
pro	4539032	2296
prog	4541328	3583
prus	4544911	4222
prö	4549133	2884
psi	4552017	3264
psik	4555281	4000
pu	4559281	3101
pul	4562382	2686
punk	4565068	3536
pur	4568604	4809
puz	4573413	6198
puþ	4579611	4575
puþt	4584186	6559
pâlm	4590745	6093
pî	4596838	4152
pö	4600990	3240
pör	4604230	3440
pü	4607670	2383
püf	4610053	2821
pür	4612874	2960
pý	4615834	2640
pýl	4618474	3227
pýþ	4621701	4479
pýþt	4626180	6496
r	4632676	1760
ra	4634436	2528
raf	4636964	2195
rah	4639159	3021
rak	4642180	3836
ral	4646016	3552
ram	4649568	3384
ran	4652952	4024
ranj	4656976	4927
rap	4661903	1986
rar	4663889	4150
ras	4668039	3840
rat	4671879	4064
ray	4675943	3366
raz	4679309	4574
raç	4683883	4815
rað	4688698	3209
raþ	4691907	3314
re	4695221	3360
reg	4698581	4512
regl	4703093	5879
reh	4708972	3640
rek	4712612	4096
rel	4716708	3379
ren	4720087	3161
renç	4723248	6380
rer	4729628	3903
res	4733531	4374
ret	4737905	3783
rev	4741688	3543
ri	4745231	2829
rih	4748060	2500
rik	4750560	3749
riks	4754309	6544
ril	4760853	3310
rim	4764163	3072
rin	4767235	2710
rip	4769945	3072
ris	4773017	4032
rist	4777049	4486
rit	4781535	3585
ritm	4785120	6112
riz	4791232	3315
rizm	4794547	5672
riç	4800219	4528
riþ	4804747	3903
ro	4808650	3002
rof	4811652	2704
rog	4814356	3140
rol	4817496	4592
rom	4822088	3909
rop	4825997	4047
ros	4830044	2879
rot	4832923	5398
roz	4838321	5136
roð	4843457	3182
ru	4846639	4028
ruh	4850667	2165
ruhu	4852832	8286
ruj	4861118	5167
ruk	4866285	3238
rul	4869523	3066
rult	4872589	3734
rum	4876323	3398
run	4879721	2704
rup	4882425	4111
rus	4886536	3624
ruz	4890160	3848
ruþ	4894008	3240
râl	4897248	3552
rî	4900800	4798
rö	4905598	2621
röl	4908219	3917
rönt	4912136	4432
rör	4916568	3606
röz	4920174	3289
rü	4923463	3079
rük	4926542	3752
rür	4930294	4704
rüs	4934998	3360
rüz	4938358	4624
rüþ	4942982	3472
rý	4946454	2095
rýl	4948549	3925
rým	4952474	3041
rýn	4955515	3194
rýs	4958709	3912
rýz	4962621	4416
rýzk	4967037	6592
rýç	4973629	3480
rýþ	4977109	3792
s	4980901	2344
sa	4983245	2974
saat	4986219	6704
sah	4992923	2860
saj	4995783	6000
sak	5001783	3360
sal	5005143	4608
san	5009751	4216
sant	5013967	4480
sap	5018447	2831
sar	5021278	2975
sarý	5024253	7232
sas	5031485	4376
sat	5035861	2727
sav	5038588	3856
say	5042444	3422
sayý	5045866	5950
sað	5051816	4599
se	5056415	3448
sek	5059863	4376
sel	5064239	4872
self	5069111	5005
sem	5074116	4854
semt	5078970	6975
sen	5085945	3564
send	5089509	3407
seng	5092916	6320
ser	5099236	3424
serp	5102660	5561
sert	5108221	6832
ses	5115053	4143
set	5119196	5322
sev	5124518	2679
sfen	5127197	5493
si	5132690	2581
sik	5135271	2672
sil	5137943	4032
silt	5141975	5472
sim	5147447	4254
simp	5151701	4383
sin	5156084	4119
sis	5160203	4064
sit	5164267	4767
siy	5169034	3920
siz	5172954	4595
sizm	5177549	8922
skan	5186471	5639
skeç	5192110	8095
ski	5200205	5343
slay	5205548	4399
slip	5209947	5520
slo	5215467	4028
slây	5219495	4399
smo	5223894	4377
so	5228271	3047
sof	5231318	3403
sol	5234721	6163
son	5240884	5015
sos	5245899	4103
sot	5250002	5807
spaz	5255809	3423
spek	5259232	5023
spi	5264255	2919
spo	5267174	4772
spor	5271946	7232
spre	5279178	5322
stan	5284500	6351
stüd	5290851	4703
su	5295554	3748
sulh	5299302	4958
sun	5304260	4000
sur	5308260	3217
sus	5311477	6096
sut	5317573	4271
suz	5321844	5696
suç	5327540	5564
sî	5333104	3856
sö	5336960	4248
sör	5341208	5808
söy	5347016	4392
söz	5351408	6055
sü	5357463	3612
sül	5361075	3607
süm	5364682	4575
sür	5369257	3853
sürp	5373110	4960
sürt	5378070	6848
sürç	5384918	5149
süs	5390067	4943
süt	5395010	3919
sý	5398929	3095
sýd	5402024	4191
sýh	5406215	4992
sýk	5411207	4544
sýl	5415751	4152
sým	5419903	4063
sýn	5423966	4189
sýnç	5428155	6959
sýr	5435114	4320
sýrt	5439434	4735
sýy	5444169	4135
sýz	5448304	4518
t	5452822	2720
ta	5455542	2495
tab	5458037	2488
taf	5460525	4336
tah	5464861	3375
taj	5468236	5792
tak	5474028	3392
tal	5477420	3808
tam	5481228	3104
tan	5484332	3304
tane	5487636	5858
tap	5493494	2160
tar	5495654	2726
tark	5498380	3856
tas	5502236	5000
tay	5507236	3951
taþ	5511187	4815
te	5516002	2864
teb	5518866	3023
tec	5521889	3326
teh	5525215	2720
tek	5527935	4752
teks	5532687	2888
tel	5535575	2707
tem	5538282	3488
ten	5541770	4398
tep	5546168	3024
tepe	5549192	5248
ter	5554440	3242
tern	5557682	4720
tes	5562402	3376
tex	5565778	2888
tez	5568666	4312
teð	5572978	2456
teþ	5575434	4976
ti	5580410	2760
tid	5583170	2727
tif	5585897	2992
tih	5588889	3824
tik	5592713	3728
til	5596441	3060
tim	5599501	3204
tin	5602705	3730
tip	5606435	2672
tir	5609107	4703
tirk	5613810	6222
tit	5620032	2864
titr	5622896	5007
to	5627903	2760
tok	5630663	3711
ton	5634374	4975
top	5639349	3219
tor	5642568	4392
tos	5646960	6464
tot	5653424	6336
toz	5659760	7328
toð	5667088	2763
tra	5669851	2504
trab	5672355	3823
tran	5676178	3488
trans	5679666	4583
tre	5684249	2747
tren	5686996	3480
tri	5690476	3443
trik	5693919	5047
tril	5698966	3641
tro	5702607	2399
trol	5705006	9449
trük	5714455	5632
tu	5720087	3368
tum	5723455	3110
tup	5726565	4376
tur	5730941	3952
turp	5734893	5599
tus	5740492	4416
tuþ	5744908	5278
tâ	5750186	3214
tî	5753400	5490
tö	5758890	2936
töl	5761826	3040
tör	5764866	4433
tü	5769299	3280
tül	5772579	3999
tüm	5776578	4272
tün	5780850	4576
tüp	5785426	2328
tür	5787754	3431
türk	5791185	4888
türn	5796073	5036
tüy	5801109	3547
tüyo	5804656	4672
tý	5809328	2259
týb	5811587	3300
týk	5814887	4424
týl	5819311	3291
týn	5822602	3832
týp	5826434	2551
